recall	precision
0.6896551724137931	0.0881057268722467
0.6896551724137931	0.08849557522123894
0.6896551724137931	0.08888888888888889
0.6896551724137931	0.08928571428571429
0.6896551724137931	0.08968609865470852
0.6896551724137931	0.09009009009009009
0.6896551724137931	0.09049773755656108
0.6896551724137931	0.09090909090909091
0.6896551724137931	0.091324200913242
0.6896551724137931	0.09174311926605505
0.6896551724137931	0.09216589861751152
0.6896551724137931	0.09259259259259259
0.6896551724137931	0.09302325581395349
0.6896551724137931	0.09345794392523364
0.6896551724137931	0.09389671361502347
0.6896551724137931	0.09433962264150944
0.6896551724137931	0.0947867298578199
0.6896551724137931	0.09523809523809523
0.6896551724137931	0.09569377990430622
0.6896551724137931	0.09615384615384616
0.6551724137931034	0.09178743961352658
0.6551724137931034	0.09223300970873786
0.6551724137931034	0.09268292682926829
0.6551724137931034	0.09313725490196079
0.6551724137931034	0.09359605911330049
0.6551724137931034	0.09405940594059406
0.6551724137931034	0.0945273631840796
0.6551724137931034	0.095
0.6551724137931034	0.09547738693467336
0.6551724137931034	0.09595959595959595
0.6551724137931034	0.09644670050761421
0.6551724137931034	0.09693877551020408
0.6551724137931034	0.09743589743589744
0.6551724137931034	0.0979381443298969
0.6551724137931034	0.09844559585492228
0.6551724137931034	0.09895833333333333
0.6551724137931034	0.09947643979057591
0.6551724137931034	0.1
0.6551724137931034	0.10052910052910052
0.6551724137931034	0.10106382978723404
0.6551724137931034	0.10160427807486631
0.6551724137931034	0.10215053763440861
0.6551724137931034	0.10270270270270271
0.6551724137931034	0.10326086956521739
0.6551724137931034	0.10382513661202186
0.6551724137931034	0.1043956043956044
0.6551724137931034	0.10497237569060773
0.6551724137931034	0.10555555555555556
0.6551724137931034	0.10614525139664804
0.6551724137931034	0.10674157303370786
0.6551724137931034	0.10734463276836158
0.6551724137931034	0.10795454545454546
0.6551724137931034	0.10857142857142857
0.6551724137931034	0.10919540229885058
0.6551724137931034	0.10982658959537572
0.6551724137931034	0.11046511627906977
0.6551724137931034	0.1111111111111111
0.6551724137931034	0.11176470588235295
0.6551724137931034	0.11242603550295859
0.6551724137931034	0.1130952380952381
0.6551724137931034	0.11377245508982035
0.6551724137931034	0.1144578313253012
0.6551724137931034	0.11515151515151516
0.6551724137931034	0.11585365853658537
0.6551724137931034	0.1165644171779141
0.6551724137931034	0.11728395061728394
0.6551724137931034	0.11801242236024845
0.6551724137931034	0.11875
0.6551724137931034	0.11949685534591195
0.6551724137931034	0.12025316455696203
0.6551724137931034	0.12101910828025478
0.6551724137931034	0.12179487179487179
0.6551724137931034	0.12258064516129032
0.6551724137931034	0.12337662337662338
0.6551724137931034	0.12418300653594772
0.6551724137931034	0.125
0.6551724137931034	0.12582781456953643
0.6551724137931034	0.12666666666666668
0.6551724137931034	0.12751677852348994
0.6551724137931034	0.12837837837837837
0.6551724137931034	0.1292517006802721
0.6551724137931034	0.13013698630136986
0.6551724137931034	0.1310344827586207
0.6551724137931034	0.13194444444444445
0.6551724137931034	0.13286713286713286
0.6551724137931034	0.13380281690140844
0.6551724137931034	0.1347517730496454
0.6551724137931034	0.1357142857142857
0.6551724137931034	0.1366906474820144
0.6551724137931034	0.13768115942028986
0.6551724137931034	0.1386861313868613
0.6551724137931034	0.13970588235294118
0.6551724137931034	0.14074074074074075
0.6551724137931034	0.1417910447761194
0.6206896551724138	0.13533834586466165
0.6206896551724138	0.13636363636363635
0.6206896551724138	0.13740458015267176
0.6206896551724138	0.13846153846153847
0.6206896551724138	0.13953488372093023
0.6206896551724138	0.140625
0.6206896551724138	0.14173228346456693
0.6206896551724138	0.14285714285714285
0.6206896551724138	0.144
0.6206896551724138	0.14516129032258066
0.6206896551724138	0.14634146341463414
0.6206896551724138	0.14754098360655737
0.6206896551724138	0.1487603305785124
0.5862068965517241	0.14166666666666666
0.5862068965517241	0.14285714285714285
0.5862068965517241	0.1440677966101695
0.5862068965517241	0.1452991452991453
0.5862068965517241	0.14655172413793102
0.5862068965517241	0.14782608695652175
0.5862068965517241	0.14912280701754385
0.5862068965517241	0.1504424778761062
0.5862068965517241	0.15178571428571427
0.5862068965517241	0.15315315315315314
0.5862068965517241	0.15454545454545454
0.5862068965517241	0.1559633027522936
0.5862068965517241	0.1574074074074074
0.5862068965517241	0.1588785046728972
0.5862068965517241	0.16037735849056603
0.5862068965517241	0.1619047619047619
0.5862068965517241	0.16346153846153846
0.5862068965517241	0.1650485436893204
0.5862068965517241	0.16666666666666666
0.5862068965517241	0.16831683168316833
0.5862068965517241	0.17
0.5862068965517241	0.1717171717171717
0.5862068965517241	0.17346938775510204
0.5862068965517241	0.17525773195876287
0.5862068965517241	0.17708333333333334
0.5862068965517241	0.17894736842105263
0.5862068965517241	0.18085106382978725
0.5862068965517241	0.1827956989247312
0.5862068965517241	0.18478260869565216
0.5862068965517241	0.18681318681318682
0.5862068965517241	0.18888888888888888
0.5862068965517241	0.19101123595505617
0.5862068965517241	0.19318181818181818
0.5862068965517241	0.19540229885057472
0.5862068965517241	0.19767441860465115
0.5862068965517241	0.2
0.5862068965517241	0.20238095238095238
0.5862068965517241	0.20481927710843373
0.5862068965517241	0.2073170731707317
0.5862068965517241	0.20987654320987653
0.5862068965517241	0.2125
0.5862068965517241	0.21518987341772153
0.5862068965517241	0.21794871794871795
0.5862068965517241	0.22077922077922077
0.5862068965517241	0.2236842105263158
0.5862068965517241	0.22666666666666666
0.5862068965517241	0.22972972972972974
0.5862068965517241	0.2328767123287671
0.5862068965517241	0.2361111111111111
0.5862068965517241	0.23943661971830985
0.5862068965517241	0.24285714285714285
0.5862068965517241	0.2463768115942029
0.5862068965517241	0.25
0.5862068965517241	0.2537313432835821
0.5862068965517241	0.25757575757575757
0.5862068965517241	0.26153846153846155
0.5862068965517241	0.265625
0.5862068965517241	0.2698412698412698
0.5517241379310345	0.25806451612903225
0.5172413793103449	0.2459016393442623
0.5172413793103449	0.25
0.5172413793103449	0.2542372881355932
0.5172413793103449	0.25862068965517243
0.5172413793103449	0.2631578947368421
0.5172413793103449	0.26785714285714285
0.5172413793103449	0.2727272727272727
0.5172413793103449	0.2777777777777778
0.4827586206896552	0.2641509433962264
0.4827586206896552	0.2692307692307692
0.4482758620689655	0.2549019607843137
0.4482758620689655	0.26
0.4482758620689655	0.2653061224489796
0.4482758620689655	0.2708333333333333
0.4482758620689655	0.2765957446808511
0.41379310344827586	0.2608695652173913
0.3793103448275862	0.24444444444444444
0.3448275862068966	0.22727272727272727
0.3448275862068966	0.23255813953488372
0.3448275862068966	0.23809523809523808
0.3448275862068966	0.24390243902439024
0.3448275862068966	0.25
0.3448275862068966	0.2564102564102564
0.3103448275862069	0.23684210526315788
0.3103448275862069	0.24324324324324326
0.27586206896551724	0.2222222222222222
0.27586206896551724	0.22857142857142856
0.27586206896551724	0.23529411764705882
0.27586206896551724	0.24242424242424243
0.27586206896551724	0.25
0.27586206896551724	0.25806451612903225
0.27586206896551724	0.26666666666666666
0.2413793103448276	0.2413793103448276
0.2413793103448276	0.25
0.2413793103448276	0.25925925925925924
0.2413793103448276	0.2692307692307692
0.2413793103448276	0.28
0.20689655172413793	0.25
0.20689655172413793	0.2608695652173913
0.20689655172413793	0.2727272727272727
0.20689655172413793	0.2857142857142857
0.20689655172413793	0.3
0.1724137931034483	0.2631578947368421
0.1724137931034483	0.2777777777777778
0.1724137931034483	0.29411764705882354
0.1724137931034483	0.3125
0.13793103448275862	0.26666666666666666
0.13793103448275862	0.2857142857142857
0.13793103448275862	0.3076923076923077
0.13793103448275862	0.3333333333333333
0.13793103448275862	0.36363636363636365
0.10344827586206896	0.3
0.10344827586206896	0.3333333333333333
0.10344827586206896	0.375
0.06896551724137931	0.2857142857142857
0.034482758620689655	0.16666666666666666
0.034482758620689655	0.2
0.034482758620689655	0.25
0.034482758620689655	0.3333333333333333
0.034482758620689655	0.5
0.0	0.0
0.0	1.0
